,img_name,pitch,yaw,roll
150,image00251.jpg,6.994643211,-54.68531418,-14.57947922
151,image00254.jpg,-8.321954727,-5.434370518,18.66551971
152,image00255.jpg,-2.904866934,-0.4478179514,-4.83223629
153,image00256.jpg,-11.79819107,41.22537231,-15.73763466
154,image00259.jpg,-9.963529587,57.06639099,-5.818474293
155,image00260.jpg,-99.44019318,84.28368378,-98.61817932
156,image00261.jpg,-13.38668633,18.2630558,-5.162217617
157,image00262.jpg,-15.23326015,8.940139771,4.886174202
158,image00263.jpg,-21.4434166,-37.02519608,-1.996325374
159,image00264.jpg,-2.968935966,-69.8425293,-0.9489317536
160,image00268.jpg,-23.13624573,-4.686450481,-1.778645515
161,image00269.jpg,-16.45045853,-1.689903378,-7.452243328
162,image00270.jpg,-10.97826099,27.19129944,-17.09474373
163,image00271.jpg,-8.238492012,-56.3698616,-3.637546301
164,image00274.jpg,-44.95888138,-53.51996231,43.32557297
165,image00276.jpg,-0.7170613408000001,19.23285484,-8.660347939
166,image00278.jpg,0.9165748358,-35.89120865,-0.5888596177000001
167,image00279.jpg,-15.26446533,27.37495422,11.19287491
168,image00280.jpg,-7.251170635,-14.54197407,13.29303932
169,image00282.jpg,-4.159421444,3.496819258,-2.796334505
170,image00283.jpg,-3.206497192,-21.64346886,5.98354578
171,image00287.jpg,-6.854842186,7.875862122,10.42268085
172,image00288.jpg,-0.2385559827,-41.14130402,-0.4220609665
173,image00289.jpg,-9.065786362,-25.14901924,-7.321921349
174,image00290.jpg,132.7042999,81.97132111,133.9313202
175,image00291.jpg,3.583376408,-3.88852191,-12.2881422
176,image00292.jpg,23.95466995,-3.397212029,-8.563076973
177,image00294.jpg,-8.158703804,7.826299191,-0.7036983967
178,image00296.jpg,-21.34267426,-23.93627357,12.28927708
179,image00298.jpg,-8.027775764,75.71351624,-2.123621702
180,image00299.jpg,1.8469059470000002,-7.409807682,2.259996891
181,image00302.jpg,-2.061964273,4.544734955,-3.29003191
182,image00303.jpg,31.53112411,3.330263376,-1.580752254
183,image00304.jpg,5.154592991,23.58911133,25.6539669
184,image00306.jpg,8.376495361,-41.22657394,-32.56652069
185,image00310.jpg,-17.35953331,2.672724724,0.450137198
186,image00311.jpg,-27.37627792,19.18878365,-32.87617493
187,image00312.jpg,13.91732502,-72.01237488,-0.9469107389
188,image00315.jpg,-0.6839007735,-29.12434006,-1.613212228
189,image00316.jpg,-3.5682125090000003,-2.57259202,0.1574568003
190,image00318.jpg,5.640488625,41.66721725,-9.08825779
191,image00320.jpg,-3.730550766,-2.099815369,17.73987579
192,image00321.jpg,-5.587945461,-3.446602821,-1.796923995
193,image00322.jpg,-5.567031384,13.54202461,-11.13967228
194,image00323.jpg,-9.957525253,2.601521492,-1.151540279
195,image00324.jpg,-13.62146759,38.79065323,-10.03841496
196,image00325.jpg,-5.557664871,-24.86917496,-2.534494162
197,image00327.jpg,-25.31431007,24.8294754,-13.81485367
198,image00328.jpg,-14.45932102,-4.890617371,2.446089268
199,image00329.jpg,26.26649857,11.98957062,9.193161011
200,image00330.jpg,35.25945282,-45.42638397,-37.98696518
201,image00331.jpg,6.076272964,11.860024450000001,-16.39787865
202,image00332.jpg,3.9866366390000003,-3.014646769,15.36933804
203,image00333.jpg,6.296974182,6.8719244,7.905632496
204,image00334.jpg,-1.663423538,32.52560425,13.80303764
205,image00336.jpg,-16.08010674,-69.55474854,44.93936539
206,image00337.jpg,12.05971336,11.31774139,-1.4953988790000001
207,image00338.jpg,37.78636169,68.67752075,19.55761909
208,image00339.jpg,-204.0843201,-78.52474213,203.0884247
209,image00343.jpg,-19.92325211,18.29579544,18.85061646
210,image00345.jpg,-20.44420052,8.479635239,-20.00162315
211,image00347.jpg,-3.037802458,-15.46863937,-1.765446544
212,image00348.jpg,33.71523285,-59.63674164,-21.4460659
213,image00349.jpg,-7.9640083310000005,20.09574127,-6.388962746
214,image00350.jpg,-20.61758804,-4.545080662,4.189075947
215,image00351.jpg,-10.2305994,-7.286558628,3.3872311120000003
216,image00352.jpg,-111.2173157,-71.94689178,117.2414246
217,image00354.jpg,-11.85248756,56.99365997,-4.951225281
218,image00355.jpg,-11.1067667,-3.589625835,13.73404503
219,image00357.jpg,-6.647059917,-14.86756516,9.201853752
220,image00359.jpg,1.026913881,-4.015380383,-14.48932743
221,image00360.jpg,-3.552265644,-3.451640368,-8.187522888
222,image00362.jpg,0.7109793425000001,-3.082139015,-7.972490788
223,image00363.jpg,-8.181347847,-9.459794998,19.39780807
224,image00367.jpg,-0.8500202894000001,-12.6928215,4.37482214
225,image00368.jpg,-19.92510223,-13.05197334,19.83157539
226,image00370.jpg,-4.25245142,11.97866917,-5.486973763
227,image00371.jpg,-22.25290871,-9.30737114,2.061681747
228,image00374.jpg,18.51353836,-20.35926819,-26.29696655
229,image00375.jpg,-17.30942726,31.76911545,-26.04795647
230,image00376.jpg,8.087231636,-26.65975952,-12.65702629
231,image00377.jpg,32.42982101,-7.197402477,-1.021208644
232,image00379.jpg,-7.022956371,-3.159697533,-0.9128965735000001
233,image00385.jpg,26.65835571,-31.21926117,-18.01112366
234,image00387.jpg,-14.64270496,7.259824276,-6.604007244
235,image00389.jpg,-8.727389336,15.60977364,-12.94542313
236,image00391.jpg,-19.57562447,-3.281872511,2.111795187
237,image00392.jpg,-197.6549988,-77.8033905,198.9227142
238,image00393.jpg,6.9592614170000004,11.34368229,1.528058529
239,image00395.jpg,-7.38069582,49.61552429,7.184503078
240,image00397.jpg,-17.03019333,8.093195915,-2.341393471
241,image00399.jpg,11.89114094,21.20151138,19.85463333
242,image00400.jpg,-58.13186646,-117.5567627,51.39214706
243,image00401.jpg,7.223092556,3.468697548,-1.508579731
244,image00404.jpg,-13.06241035,-16.3078804,9.238005638
245,image00405.jpg,-13.99656677,1.331276536,8.291602135
246,image00408.jpg,-25.86645699,-22.60505104,13.2813282
247,image00410.jpg,-21.25784683,-26.54140854,2.509907484
248,image00412.jpg,-24.62928391,-2.15489316,1.009069324
249,image00416.jpg,-21.30985451,-3.69989562,-29.03785324
250,image00419.jpg,-18.31575584,-2.343706369,-3.133250237
251,image00420.jpg,6.778985023,-27.04948425,-3.6959121230000003
252,image00421.jpg,-28.86683464,83.05775452,-22.0617218
253,image00424.jpg,-6.785745144,-37.5460701,8.631827354
254,image00426.jpg,-5.724779129,-19.00092697,7.426298141
255,image00427.jpg,22.70471382,6.969167233,-12.52147579
256,image00428.jpg,39.43926239,69.16601563,23.74991417
257,image00429.jpg,-20.03165054,47.41741562,-25.55474091
258,image00430.jpg,34.4487114,4.687473297,7.245619297
259,image00431.jpg,-1.1941440110000001,-14.79538441,6.6168255810000005
260,image00433.jpg,-21.69768524,-67.23231506,25.30653381
261,image00434.jpg,-11.29788208,8.88060379,-14.24709702
262,image00435.jpg,-15.89309692,-0.7582224607,-7.5690102580000005
263,image00436.jpg,8.165911674,1.005818367,-0.8811464906
264,image00437.jpg,-4.006596565,53.81190491,-21.92732811
265,image00439.jpg,-30.36709785,-37.22885895,38.16340637
266,image00440.jpg,-10.62440205,28.06560326,-32.71713257
267,image00441.jpg,-19.03624535,6.512282372,3.70786047
268,image00442.jpg,-8.154747963,-28.26453018,11.30746365
269,image00444.jpg,-17.64113808,17.16782951,-29.28707886
270,image00445.jpg,-12.90522671,-26.36743164,8.475372314
271,image00447.jpg,-5.517573357,-12.00710106,10.70840931
272,image00448.jpg,-15.7151165,-28.56247711,8.2822752
273,image00449.jpg,1.064468741,8.694023132,0.05124187097
274,image00450.jpg,15.231987,-43.36574554,-102.3131332
275,image00451.jpg,13.77175331,77.55318451,-0.2101422697
276,image00454.jpg,5.2433481220000004,-46.12605667,-6.447379112
277,image00457.jpg,14.78437042,-11.13771439,15.91723633
278,image00459.jpg,-26.69677925,-4.71698761,18.01965714
279,image00460.jpg,-47.04604721,-60.22038269,56.22864151
280,image00466.jpg,-8.980929375,0.5613711476000001,0.44982072710000004
281,image00468.jpg,1.141041279,66.50639343,-3.070178032
282,image00469.jpg,-20.56604004,-61.82181168,28.67443085
283,image00470.jpg,-16.50538445,54.40593719,-11.22044182
284,image00472.jpg,-47.99933624,-65.96951294,54.19605255
285,image00473.jpg,3.942431688,-80.63944244,8.151279449
286,image00475.jpg,39.95894241,65.62121582,19.98956871
287,image00476.jpg,-53.17943192,-60.36139297,35.84680176
288,image00477.jpg,55.2274437,81.14730072,53.98508072
289,image00480.jpg,-2.7648787500000003,17.52053833,-16.14557838
290,image00481.jpg,6.103542805,-0.1727518141,-1.12656033
291,image00482.jpg,24.826486590000002,75.46290588,24.3978653
292,image00483.jpg,-0.8022324443000001,23.40955353,8.630233765
293,image00485.jpg,1.127940536,76.92079163,1.903758645
294,image00486.jpg,20.94363594,-74.98040009,-10.99519348
295,image00489.jpg,-12.74958324,-56.40503693,6.087610245
296,image00490.jpg,-9.369493484,5.880265713,-4.746375084
297,image00491.jpg,-1.228104949,17.47399902,-38.15214539
298,image00494.jpg,-3.88301897,0.9505932331,6.878994465
299,image00496.jpg,-13.34886265,11.17238426,0.3707723022
300,image00497.jpg,42.00439453,9.753065109,-86.22901917
301,image00498.jpg,8.122561455,-7.535338402,-6.283134937
302,image00499.jpg,-11.15629387,-2.764692068,20.28530502
303,image00500.jpg,-22.01150703,3.2760457990000003,-0.8079410791
304,image00501.jpg,-3.208167791,-23.4729805,4.183368206
305,image00503.jpg,-10.98438835,1.280288577,1.8793890480000002
306,image00504.jpg,-6.287710667,0.1543994099,-0.3991928697
307,image00506.jpg,-10.59791374,9.596385956,-8.445658684
308,image00507.jpg,17.92701912,41.41285706,14.26089668
309,image00511.jpg,4.58961916,5.968777657,-28.13854027
310,image00512.jpg,9.020795822,-1.155990005,1.155696511
311,image00514.jpg,30.66127586,-5.273414135,6.330508232
312,image00515.jpg,-10.802145,13.37431431,-3.108076334
313,image00516.jpg,-0.9901996255000001,-35.70899963,5.616867542
314,image00517.jpg,-1.809163451,-26.41711235,-17.97036171
315,image00518.jpg,12.60971546,-1.102342129,-8.700300217
316,image00519.jpg,22.38678169,-49.8380661,8.887500763
317,image00520.jpg,-26.64337349,-17.36183739,3.484822035
318,image00521.jpg,-19.18526649,25.210886,-11.04055214
319,image00523.jpg,-19.62629318,-46.06770325,14.99521065
320,image00527.jpg,-11.35270691,0.8554521799,-0.6614745259
321,image00528.jpg,-2.955236673,10.63464928,-5.765436649
322,image00530.jpg,-14.62876415,-29.89284897,18.06346893
323,image00532.jpg,-4.073578358,-10.03692818,-6.431695461
324,image00533.jpg,-29.96291924,5.359575272,-21.21612358
325,image00534.jpg,6.8191123010000005,-17.40784073,25.549478530000002
326,image00535.jpg,-4.468323231,-1.958236217,-0.3610310853
327,image00538.jpg,0.740028739,-13.15361118,9.829378128
328,image00540.jpg,0.4737294614,5.3796477320000005,-8.735474586
329,image00543.jpg,-14.0079813,-23.99324608,-1.924754262
330,image00544.jpg,-13.37107944,-42.66931915,12.95139217
331,image00545.jpg,-36.86246109,77.03637695,-49.0328598
332,image00547.jpg,-20.70243645,34.05360031,-14.62210751
333,image00548.jpg,2.322391033,19.49482727,-4.5359907150000005
334,image00549.jpg,5.770633221,-10.19273281,0.012456759809999999
335,image00550.jpg,-8.073550224,-18.44039536,8.766892433
336,image00551.jpg,-12.29158783,-13.631324769999999,-12.20043373
337,image00553.jpg,-25.69404984,-10.72404385,1.963073611
338,image00554.jpg,17.4913044,5.742894173,-5.373075962
339,image00555.jpg,0.2925271392,2.294040442,-13.678736690000001
340,image00557.jpg,10.82556725,-26.45849419,-1.585853457
341,image00558.jpg,-19.15098381,18.94034576,-8.577602386
342,image00559.jpg,-9.503428459,7.38038063,-0.6505599618
343,image00560.jpg,-19.04003525,-1.734840155,-0.003747691633
344,image00561.jpg,19.85946465,3.529330254,-13.11409473
345,image00562.jpg,8.759531021,11.27735996,40.99820709
346,image00564.jpg,-1.639202476,3.987257004,28.40270424
347,image00565.jpg,-9.709005356,-74.12280273,6.547246456
348,image00566.jpg,19.2678299,2.824150562,-0.2316126972
349,image00567.jpg,8.293570518,22.57335663,-2.294465542
350,image00571.jpg,21.57653236,12.04083633,-9.601182938000001
351,image00574.jpg,-0.34264922140000004,-0.3166489601,-2.4489290710000002
352,image00577.jpg,-7.319445133,45.10962296,-17.63353157
353,image00578.jpg,-0.07572200894,33.21221161,2.255903959
354,image00580.jpg,-14.07599831,-1.663193822,0.649161458
355,image00584.jpg,-8.31095314,8.060819626,-15.09985352
356,image00585.jpg,-6.253018379,9.526844025,37.72848892
357,image00586.jpg,22.46997452,39.63431168,8.690853119
358,image00587.jpg,5.5755934719999996,14.77962589,-6.551543713
359,image00589.jpg,-8.695445061000001,0.3505708873,-5.100150108
360,image00591.jpg,-9.41771698,-21.45642471,1.5613623859999999
361,image00592.jpg,0.2149610221,-2.499849081,1.453955293
362,image00593.jpg,1.525436997,-29.22812271,10.91388416
363,image00595.jpg,-17.06550789,-11.58820057,11.06300735
364,image00597.jpg,-10.66963577,17.62358093,-25.28453445
365,image00598.jpg,-11.21749496,6.95977211,-1.835616112
366,image00599.jpg,-17.02807426,-75.31560516,28.57788849
367,image00600.jpg,-14.04856873,5.266267776,-28.39157677
368,image00602.jpg,-13.67263985,-0.2793791592,-51.99144363
369,image00604.jpg,-1.522966146,13.68613434,10.10265732
370,image00606.jpg,-13.1112957,25.82245445,-23.27980232
371,image00607.jpg,-9.20161438,4.558466911,-8.66799736
372,image00608.jpg,-4.063579559,22.13195038,1.7037935260000001
373,image00609.jpg,-12.29243851,11.66200733,10.28594112
374,image00610.jpg,-16.59560394,-66.53688812,-0.34135410190000004
375,image00611.jpg,-10.7382412,18.55292511,24.04472542
376,image00612.jpg,-19.52125359,3.717981815,-7.618215561
377,image00613.jpg,6.174854279,15.8913269,-15.63352871
378,image00614.jpg,-20.87103271,-34.89514923,34.01068878
379,image00615.jpg,-28.77823257,16.19376373,-35.82668304
380,image00617.jpg,-6.3008461,-2.8172438140000002,-100.8763351
381,image00622.jpg,-5.064255714,-37.90790939,-4.01659584
382,image00623.jpg,-25.14850426,-55.411048890000004,22.24603653
383,image00624.jpg,-22.02223015,7.689870358,-2.698282242
384,image00626.jpg,-37.401451109999996,54.58676529,-40.18448257
385,image00627.jpg,-9.056964874,70.00286102,-3.742226124
386,image00631.jpg,-5.01237011,-39.33378983,9.092123032
387,image00632.jpg,6.50363636,7.414077282,0.022687789049999997
388,image00634.jpg,-2.090634823,-13.38234329,-12.22219563
389,image00636.jpg,7.442142963,-53.27254105,-1.696784139
390,image00642.jpg,5.60915041,-3.015389442,-3.457862616
391,image00643.jpg,-20.77138519,36.10922623,-14.49297523
392,image00645.jpg,6.028501034,11.26708698,-6.209374905
393,image00648.jpg,-10.86170673,-16.70677948,9.250998497
394,image00650.jpg,-4.262721062,9.586321831,0.9668899775
395,image00655.jpg,-0.47127619390000003,-28.2987957,-6.899348736
396,image00656.jpg,-10.29867077,-9.543590546,-6.943831444
397,image00658.jpg,-9.034425735,5.049125195,-2.347301483
398,image00661.jpg,-24.70739365,-34.46959686,22.62215233
399,image00663.jpg,1.235324502,-7.970723152,-4.115408897
400,image00665.jpg,-6.9879193310000005,-5.52793932,10.54043388
401,image00667.jpg,-16.06323433,16.94825554,-7.639819145
402,image00670.jpg,-5.783472538,6.091262341,-11.69081879
403,image00673.jpg,-4.390769005,37.61516953,-3.136002541
404,image00678.jpg,-12.27303886,9.096973419,-0.6840463281
405,image00679.jpg,16.06180763,16.75909042,6.919733047
406,image00680.jpg,-20.10872841,56.77021027,-22.87335205
407,image00681.jpg,-5.831797123,-15.2824831,-3.431248188
408,image00682.jpg,7.728125095,19.25361824,0.16905164720000002
409,image00683.jpg,-13.84336948,6.856739044,-5.05079174
410,image00684.jpg,-5.747460842,-42.77649307,3.861805677
411,image00685.jpg,-27.21818352,-7.142237663,2.809411526
412,image00688.jpg,-10.7458086,25.49955559,-4.528021336
413,image00689.jpg,-6.873980522,-1.9957082270000002,-0.42309531570000003
414,image00690.jpg,-19.89270592,0.6400690675,-0.8422966003
415,image00691.jpg,-9.906417847,-12.64309025,-2.05273056
416,image00692.jpg,22.28404236,18.326437,3.78755188
417,image00693.jpg,-9.823794365,9.063063622,-1.443532586
418,image00694.jpg,-15.3969059,1.09706986,3.349214554
419,image00695.jpg,4.629991055,-35.35855484,-36.97306442
420,image00696.jpg,-71.44707489,-27.3463974,57.17240143
421,image00697.jpg,2.892626286,8.369322777,-0.574890852
422,image00699.jpg,-7.955358028,-25.22636032,10.71575165
423,image00700.jpg,-16.23790741,-14.70865059,-5.646272182
424,image00705.jpg,5.016616344,2.179337263,-5.276624203
425,image00710.jpg,-0.7811369896,15.51383209,4.09298563
426,image00712.jpg,-16.09280205,-10.93855858,9.711907387
427,image00713.jpg,25.00710869,5.839356422,2.417528391
428,image00714.jpg,-2.68905735,-4.528691769,-8.78966713
429,image00715.jpg,-23.10062408,0.9347022772,-0.5029506087
430,image00719.jpg,-20.63577843,-15.47595882,-15.975914
431,image00722.jpg,-12.10741901,-82.71607971,15.84697151
432,image00723.jpg,-11.6883564,3.237373114,-14.13068676
433,image00724.jpg,29.48801422,12.29404545,-8.218260765
434,image00725.jpg,-10.96748352,-36.03409958,10.34925842
435,image00726.jpg,-0.7812148929,6.589924812,18.00296211
436,image00727.jpg,-2.712289333,21.20516205,-23.5410862
437,image00728.jpg,12.06855583,38.2417984,27.73186493
438,image00729.jpg,2.509727955,6.5379438400000005,-4.557256699
439,image00730.jpg,-7.369557381,18.21782494,3.290982962
440,image00731.jpg,15.11360359,74.25152588,2.782231092
441,image00733.jpg,-18.09256935,15.01718903,-50.38874435
442,image00734.jpg,102.6981735,-69.6993866,-113.4091873
443,image00735.jpg,-11.02763462,-49.87892532,-10.25969315
444,image00739.jpg,4.7539711,-41.68811798,11.73463917
445,image00740.jpg,-26.60617256,-9.304048538,2.232289553
446,image00741.jpg,-4.2601060870000005,-13.27254868,-2.77153039
447,image00743.jpg,11.96235943,-28.443674090000002,-41.51064301
448,image00745.jpg,-5.045734406,-14.97560692,6.466286182
449,image00747.jpg,-14.53323364,14.04685783,-22.71788025
450,image00748.jpg,-35.45222092,-67.10629272,40.75763321
451,image00753.jpg,3.735831738,-14.56876469,0.8435253501000001
452,image00755.jpg,-12.4829073,-31.02761269,1.557133436
453,image00757.jpg,-0.2895278931,-6.685882568,-7.303677082
454,image00759.jpg,-5.210630894,-64.27620697,20.27639389
455,image00761.jpg,-0.6249108315,4.705466747,-3.497005224
456,image00764.jpg,-3.084262371,-2.511846781,-2.858710766
457,image00771.jpg,-11.798992160000001,-5.141741753,-0.040471691639999995
